timestamp;marker_id;detected;center_x_px;center_y_px;offset_x_px;offset_y_px;offset_x_norm;offset_y_norm;distance_m;tvec_x;tvec_y;tvec_z;roll_deg;pitch_deg;yaw_deg;fps
27.493;72;1;275.2;243.0;-44.8;3.0;-0.1398;0.0125;0.19;-0.0163;0.0004;0.1888;171.2;6.2;2.77;292.6
27.525;72;1;274.8;243.8;-45.2;3.8;-0.1414;0.0156;0.187;-0.0162;0.0005;0.1866;170.15;3.99;2.89;294.1
27.557;72;1;275.0;244.0;-45.0;4.0;-0.1406;0.0167;0.185;-0.0161;0.0008;0.1848;172.25;6.2;2.7;296.8
27.589;72;1;275.5;245.0;-44.5;5.0;-0.1391;0.0208;0.183;-0.0156;0.001;0.1822;171.28;4.98;2.65;296.9
27.622;72;1;276.2;245.2;-43.8;5.2;-0.1367;0.0219;0.181;-0.0153;0.0011;0.1799;172.22;6.12;2.77;296.5
27.652;72;1;277.0;245.2;-43.0;5.2;-0.1344;0.0219;0.178;-0.0148;0.001;0.1774;171.23;6.03;2.73;292.9
27.685;72;1;277.2;245.0;-42.8;5.0;-0.1336;0.0208;0.176;-0.0146;0.001;0.1752;172.18;7.1;2.87;293.5
27.717;72;1;276.2;243.8;-43.8;3.8;-0.1367;0.0156;0.175;-0.0148;0.0004;0.1739;170.5;5.88;2.69;293.1
27.749;72;1;275.2;242.2;-44.8;2.2;-0.1398;0.0094;0.173;-0.0149;-0.0001;0.1725;169.75;4.87;2.68;294.3
27.781;72;1;273.0;240.2;-47.0;0.2;-0.1469;0.001;0.171;-0.0155;-0.0008;0.1706;170.07;5.54;2.68;294.3
27.813;72;1;270.2;238.5;-49.8;-1.5;-0.1555;-0.0063;0.169;-0.0163;-0.0013;0.1686;171.11;6.28;2.82;294.5
27.846;72;1;268.5;238.2;-51.5;-1.8;-0.1609;-0.0073;0.167;-0.0167;-0.0013;0.1663;171.1;7.66;2.97;294.5
27.877;72;1;267.2;238.8;-52.8;-1.2;-0.1648;-0.0052;0.166;-0.0168;-0.0012;0.165;170.4;5.93;3.21;293.5
27.909;72;1;266.8;239.2;-53.2;-0.8;-0.1664;-0.0031;0.164;-0.017;-0.001;0.163;171.84;7.59;3.19;295.4
27.941;72;1;267.5;240.0;-52.5;0.0;-0.1641;0.0;0.162;-0.0166;-0.0006;0.1615;173.4;7.95;3.31;295.4
27.974;72;1;268.0;240.2;-52.0;0.2;-0.1625;0.001;0.161;-0.0162;-0.0007;0.1597;171.97;6.78;3.1;295.1
28.021;72;1;268.5;239.8;-51.5;-0.2;-0.1609;-0.001;0.159;-0.0159;-0.0008;0.158;172.06;6.78;3.37;294.2
28.054;72;1;268.8;239.2;-51.2;-0.8;-0.1602;-0.0031;0.157;-0.0157;-0.001;0.1564;172.01;7.48;3.07;294.8
28.085;72;1;268.5;238.8;-51.5;-1.2;-0.1609;-0.0052;0.156;-0.0157;-0.0011;0.1557;172.2;6.7;3.04;297.5
28.117;72;1;269.5;238.5;-50.5;-1.5;-0.1578;-0.0063;0.156;-0.0154;-0.0011;0.1556;173.06;6.91;3.2;295.3
28.149;72;1;271.5;240.8;-48.5;0.8;-0.1516;0.0031;0.151;-0.0146;0.0005;0.1506;-176.59;8.72;4.77;298.3
28.181;72;1;272.2;240.5;-47.8;0.5;-0.1492;0.0021;0.151;-0.0146;0.0003;0.1505;-177.31;10.79;5.01;297.8
28.213;72;1;273.2;239.8;-46.8;-0.2;-0.1461;-0.001;0.152;-0.0143;-0.0;0.1508;-178.65;10.33;5.18;298.5
28.245;72;1;273.8;239.5;-46.2;-0.5;-0.1445;-0.0021;0.15;-0.0141;-0.0001;0.1497;-178.19;10.79;5.29;297.4
28.277;72;1;273.5;239.8;-46.5;-0.2;-0.1453;-0.001;0.15;-0.0139;0.0;0.1492;-178.32;8.62;5.35;295.6
28.309;72;1;272.2;240.5;-47.8;0.5;-0.1492;0.0021;0.148;-0.0142;0.0004;0.1473;-176.5;9.65;5.69;294.6
28.341;72;1;270.5;240.8;-49.5;0.8;-0.1547;0.0031;0.146;-0.0144;0.0005;0.1454;-176.11;8.38;5.37;294.4
28.373;72;1;268.5;241.2;-51.5;1.2;-0.1609;0.0052;0.145;-0.0149;0.0006;0.144;-176.32;9.19;5.6;294.8
28.405;72;1;268.0;241.0;-52.0;1.0;-0.1625;0.0042;0.144;-0.0149;0.0007;0.1435;-175.24;7.89;5.47;295.5
28.437;72;1;267.5;241.5;-52.5;1.5;-0.1641;0.0063;0.144;-0.015;0.0008;0.1429;-175.36;8.88;5.47;294.1
28.469;72;1;267.0;241.8;-53.0;1.8;-0.1656;0.0073;0.144;-0.0152;0.0007;0.1428;-176.84;9.07;5.61;297.7
28.533;72;1;268.0;242.8;-52.0;2.8;-0.1625;0.0115;0.143;-0.0149;0.0011;0.142;-175.78;9.35;5.59;297.5
28.565;72;1;268.5;243.0;-51.5;3.0;-0.1609;0.0125;0.143;-0.0146;0.0012;0.1422;-175.22;7.98;5.41;297.4
28.613;72;1;268.5;243.0;-51.5;3.0;-0.1609;0.0125;0.143;-0.0145;0.0012;0.142;-175.1;6.89;5.37;297.7
28.621;72;1;268.5;243.0;-51.5;3.0;-0.1609;0.0125;0.143;-0.0145;0.0012;0.142;-175.1;6.89;5.37;299.5
28.645;72;1;267.8;242.5;-52.2;2.5;-0.1633;0.0104;0.143;-0.0149;0.0009;0.1418;-176.88;9.11;5.43;302.6
28.677;72;1;266.8;241.2;-53.2;1.2;-0.1664;0.0052;0.143;-0.0151;0.0005;0.1423;-178.04;8.48;5.34;302.2
28.709;72;0;;;;;;;;;;;;;;300.3
28.74;72;0;;;;;;;;;;;;;;299.6
28.773;72;0;;;;;;;;;;;;;;300.9
28.804;72;0;;;;;;;;;;;;;;299.2
28.837;72;0;;;;;;;;;;;;;;300.0
28.868;72;0;;;;;;;;;;;;;;300.1
28.932;72;0;;;;;;;;;;;;;;300.8
28.965;72;0;;;;;;;;;;;;;;302.5
28.997;72;0;;;;;;;;;;;;;;301.1
29.028;72;0;;;;;;;;;;;;;;301.2
29.061;72;0;;;;;;;;;;;;;;302.6
29.092;72;0;;;;;;;;;;;;;;301.5
29.124;72;0;;;;;;;;;;;;;;305.0
29.172;72;0;;;;;;;;;;;;;;306.6
29.204;72;0;;;;;;;;;;;;;;308.7
29.225;72;0;;;;;;;;;;;;;;310.8
29.239;72;0;;;;;;;;;;;;;;312.7
29.269;72;0;;;;;;;;;;;;;;316.0
29.332;72;0;;;;;;;;;;;;;;315.3
29.365;72;0;;;;;;;;;;;;;;318.6
29.396;72;0;;;;;;;;;;;;;;317.4
29.429;72;0;;;;;;;;;;;;;;318.8
29.462;72;0;;;;;;;;;;;;;;318.2
29.492;72;0;;;;;;;;;;;;;;316.0
29.526;72;0;;;;;;;;;;;;;;317.3
29.557;72;0;;;;;;;;;;;;;;316.8
29.588;72;0;;;;;;;;;;;;;;317.6
29.62;72;0;;;;;;;;;;;;;;319.4
29.653;72;0;;;;;;;;;;;;;;321.3
29.684;72;0;;;;;;;;;;;;;;321.6
29.734;72;0;;;;;;;;;;;;;;326.2
29.764;72;0;;;;;;;;;;;;;;326.2
29.796;72;0;;;;;;;;;;;;;;326.7
29.828;72;0;;;;;;;;;;;;;;330.7
29.86;72;0;;;;;;;;;;;;;;331.1
29.893;72;1;258.8;250.5;-61.2;10.5;-0.1914;0.0437;0.142;-0.0177;0.0023;0.1408;176.67;15.93;5.39;333.7
29.924;72;0;;;;;;;;;;;;;;333.3
29.957;72;1;259.2;246.2;-60.8;6.2;-0.1898;0.026;0.145;-0.0175;0.0007;0.1442;170.88;10.99;3.83;333.2
29.989;72;1;262.0;245.2;-58.0;5.2;-0.1812;0.0219;0.145;-0.0165;0.0006;0.1441;172.37;8.03;3.82;335.0
30.021;72;1;263.0;245.2;-57.0;5.2;-0.1781;0.0219;0.145;-0.0161;0.0007;0.1442;172.73;6.73;3.81;336.7
30.053;72;1;263.2;245.0;-56.8;5.0;-0.1773;0.0208;0.145;-0.0159;0.0005;0.1444;172.19;5.86;3.69;332.3
30.086;72;1;263.5;244.5;-56.5;4.5;-0.1766;0.0187;0.145;-0.0157;0.0004;0.1445;172.46;3.49;3.67;331.9
30.117;72;1;263.2;243.8;-56.8;3.8;-0.1773;0.0156;0.145;-0.016;0.0002;0.144;172.09;6.62;3.55;329.1
30.149;72;1;262.8;243.8;-57.2;3.8;-0.1789;0.0156;0.145;-0.0161;0.0002;0.144;172.15;6.52;3.56;327.9
30.181;72;1;262.5;243.8;-57.5;3.8;-0.1797;0.0156;0.145;-0.0162;0.0003;0.1442;172.84;6.71;3.56;326.1
30.213;72;1;262.0;243.2;-58.0;3.2;-0.1812;0.0135;0.145;-0.0164;0.0001;0.1442;172.89;6.7;3.84;322.9
30.245;72;1;262.0;243.2;-58.0;3.2;-0.1812;0.0135;0.145;-0.0164;0.0001;0.1442;172.89;6.7;3.84;322.1
30.294;72;1;262.2;243.8;-57.8;3.8;-0.1805;0.0156;0.145;-0.0163;0.0002;0.1442;172.68;7.37;3.57;320.6
30.326;72;1;262.2;243.5;-57.8;3.5;-0.1805;0.0146;0.145;-0.0163;0.0002;0.1445;172.84;6.7;3.71;321.5
30.358;72;1;262.2;242.8;-57.8;2.8;-0.1805;0.0115;0.145;-0.0164;-0.0;0.1442;172.75;7.39;3.58;318.2
30.389;72;1;262.8;242.5;-57.2;2.5;-0.1789;0.0104;0.145;-0.0162;-0.0001;0.1445;172.84;6.81;3.71;318.3
30.421;72;1;263.8;243.0;-56.2;3.0;-0.1758;0.0125;0.146;-0.016;0.0001;0.1447;173.42;7.71;3.74;316.5
30.453;72;1;264.2;242.8;-55.8;2.8;-0.1742;0.0115;0.146;-0.0159;-0.0;0.1448;172.7;7.57;3.87;319.4
30.485;72;1;264.8;241.5;-55.2;1.5;-0.1727;0.0063;0.146;-0.0158;-0.0003;0.1447;173.43;7.81;3.75;321.5
30.518;72;1;265.0;241.5;-55.0;1.5;-0.1719;0.0063;0.145;-0.0157;-0.0004;0.1445;172.77;7.6;3.74;320.8
30.55;72;1;266.2;241.5;-53.8;1.5;-0.168;0.0063;0.145;-0.0153;-0.0003;0.1445;172.91;7.01;3.73;319.1
30.581;72;1;267.0;241.0;-53.0;1.0;-0.1656;0.0042;0.145;-0.0151;-0.0005;0.1445;172.71;7.8;3.47;317.7
30.614;72;1;267.5;240.5;-52.5;0.5;-0.1641;0.0021;0.145;-0.015;-0.0006;0.1444;172.75;7.85;3.75;316.5
30.645;72;1;267.8;240.5;-52.2;0.5;-0.1633;0.0021;0.145;-0.015;-0.0006;0.1446;173.46;8.04;3.76;312.6
30.677;72;1;268.2;239.8;-51.8;-0.2;-0.1617;-0.001;0.146;-0.0147;-0.0008;0.1448;173.21;6.45;3.9;312.2
30.709;72;1;268.5;238.5;-51.5;-1.5;-0.1609;-0.0063;0.145;-0.0147;-0.0012;0.1444;172.88;7.95;3.78;310.2
30.742;72;1;269.2;238.8;-50.8;-1.2;-0.1586;-0.0052;0.146;-0.0144;-0.0011;0.1448;173.26;6.54;3.91;310.3
30.775;72;1;269.5;238.8;-50.5;-1.2;-0.1578;-0.0052;0.145;-0.0144;-0.0011;0.1447;173.06;7.33;3.92;305.9
30.806;72;1;269.0;238.8;-51.0;-1.2;-0.1594;-0.0052;0.145;-0.0146;-0.0012;0.1445;172.22;7.84;3.92;300.1
30.837;72;1;268.8;239.8;-51.2;-0.2;-0.1602;-0.001;0.145;-0.0146;-0.0009;0.1445;172.31;7.07;3.9;298.2
30.886;72;1;268.8;239.8;-51.2;-0.2;-0.1602;-0.001;0.145;-0.0147;-0.0008;0.1447;172.81;7.99;3.91;296.3
30.919;72;1;268.5;239.5;-51.5;-0.5;-0.1609;-0.0021;0.145;-0.0147;-0.0009;0.1444;172.81;7.94;3.77;294.5
30.95;72;1;268.2;239.5;-51.8;-0.5;-0.1617;-0.0021;0.145;-0.0148;-0.0009;0.1443;172.67;8.57;3.78;289.7
30.982;72;1;268.2;239.8;-51.8;-0.2;-0.1617;-0.001;0.145;-0.0148;-0.0008;0.1447;172.86;7.91;3.92;289.0
31.014;72;1;268.0;239.8;-52.0;-0.2;-0.1625;-0.001;0.145;-0.0149;-0.0008;0.1447;172.71;8.54;3.93;288.6
31.045;72;1;268.0;239.5;-52.0;-0.5;-0.1625;-0.0021;0.145;-0.015;-0.0009;0.1445;173.29;8.76;3.78;289.9
31.077;72;1;268.2;239.8;-51.8;-0.2;-0.1617;-0.001;0.145;-0.0148;-0.0008;0.1447;172.86;7.91;3.92;290.6
31.109;72;1;267.8;240.0;-52.2;0.0;-0.1633;0.0;0.145;-0.0151;-0.0008;0.1445;173.0;9.36;3.77;291.0
31.142;72;1;268.0;240.8;-52.0;0.8;-0.1625;0.0031;0.145;-0.0149;-0.0006;0.1447;172.49;8.57;3.62;290.6
31.175;72;1;267.5;242.2;-52.5;2.2;-0.1641;0.0094;0.146;-0.0151;-0.0001;0.145;173.32;7.99;3.88;288.6
31.205;72;1;267.5;243.5;-52.5;3.5;-0.1641;0.0146;0.145;-0.0151;0.0002;0.1446;173.06;8.62;3.72;285.9
31.238;72;1;267.5;244.2;-52.5;4.2;-0.1641;0.0177;0.146;-0.0151;0.0004;0.145;173.17;7.96;3.85;285.3
31.271;72;1;267.8;244.8;-52.2;4.8;-0.1633;0.0198;0.146;-0.015;0.0005;0.1449;172.97;8.67;3.85;284.7
31.334;72;1;267.0;242.8;-53.0;2.8;-0.1656;0.0115;0.146;-0.0152;-0.0;0.1455;172.7;7.14;3.87;281.9
31.365;72;1;268.0;242.0;-52.0;2.0;-0.1625;0.0083;0.146;-0.0149;-0.0002;0.1451;172.61;7.9;3.75;280.0
31.397;72;1;268.2;241.8;-51.8;1.8;-0.1617;0.0073;0.146;-0.0149;-0.0003;0.1449;173.09;8.74;3.62;280.8
31.445;72;1;268.8;241.0;-51.2;1.0;-0.1602;0.0042;0.146;-0.0148;-0.0005;0.145;172.52;8.62;3.77;280.4
31.479;72;1;268.8;240.8;-51.2;0.8;-0.1602;0.0031;0.146;-0.0147;-0.0006;0.1454;172.67;7.97;3.91;279.0
31.497;72;1;268.8;240.8;-51.2;0.8;-0.1602;0.0031;0.146;-0.0147;-0.0006;0.1454;172.67;7.97;3.91;274.8
31.513;72;1;269.2;240.2;-50.8;0.2;-0.1586;0.001;0.146;-0.0146;-0.0007;0.1454;172.69;8.0;3.64;274.5
31.541;72;1;269.5;239.5;-50.5;-0.5;-0.1578;-0.0021;0.146;-0.0145;-0.0009;0.1456;172.26;7.15;3.79;275.6
31.573;72;1;269.8;239.0;-50.2;-1.0;-0.157;-0.0042;0.146;-0.0145;-0.0011;0.145;172.66;8.72;3.81;275.4
31.605;72;1;270.2;237.8;-49.8;-2.2;-0.1555;-0.0094;0.146;-0.0144;-0.0014;0.1453;172.81;8.18;3.95;274.9
31.637;72;1;270.8;237.8;-49.2;-2.2;-0.1539;-0.0094;0.146;-0.0142;-0.0014;0.1453;172.87;8.16;3.95;276.2
31.67;72;1;271.2;237.0;-48.8;-3.0;-0.1523;-0.0125;0.146;-0.0141;-0.0015;0.1453;173.65;8.36;3.84;276.1
31.734;72;1;272.8;236.5;-47.2;-3.5;-0.1477;-0.0146;0.146;-0.0137;-0.0018;0.1455;172.28;8.17;3.85;274.9
31.765;72;1;273.0;236.5;-47.0;-3.5;-0.1469;-0.0146;0.146;-0.0135;-0.0018;0.1455;172.38;7.52;3.83;272.1
31.798;72;1;273.2;236.2;-46.8;-3.8;-0.1461;-0.0156;0.146;-0.0136;-0.0018;0.1454;172.94;8.35;3.71;273.6
31.83;72;1;274.0;235.2;-46.0;-4.8;-0.1437;-0.0198;0.146;-0.0132;-0.0021;0.1458;172.53;6.91;3.97;276.1
31.862;72;1;274.5;234.0;-45.5;-6.0;-0.1422;-0.025;0.146;-0.0132;-0.0024;0.1455;172.54;7.65;3.6;273.3
31.893;72;1;274.5;232.2;-45.5;-7.8;-0.1422;-0.0323;0.146;-0.0133;-0.0029;0.1453;173.05;9.18;3.79;271.4
31.926;72;1;274.0;231.8;-46.0;-8.2;-0.1437;-0.0344;0.146;-0.0133;-0.003;0.1451;172.66;8.31;3.78;272.2
31.958;72;1;272.8;231.8;-47.2;-8.2;-0.1477;-0.0344;0.146;-0.0137;-0.003;0.1454;173.27;8.34;3.51;272.3
32.005;72;1;271.8;231.8;-48.2;-8.2;-0.1508;-0.0344;0.147;-0.0139;-0.003;0.1459;172.79;7.43;3.51;270.3
32.037;72;1;268.8;231.8;-51.2;-8.2;-0.1602;-0.0344;0.148;-0.0149;-0.0032;0.1467;171.3;8.33;3.29;270.4
32.052;72;1;268.8;231.8;-51.2;-8.2;-0.1602;-0.0344;0.148;-0.0149;-0.0032;0.1467;171.3;8.33;3.29;270.5
32.07;72;1;260.0;230.0;-60.0;-10.0;-0.1875;-0.0417;0.15;-0.0176;-0.0039;0.1489;169.35;9.43;3.25;267.2
32.133;72;0;;;;;;;;;;;;;;264.9
32.165;72;0;;;;;;;;;;;;;;265.4
32.197;72;0;;;;;;;;;;;;;;269.0
32.228;72;0;;;;;;;;;;;;;;274.6
32.26;72;0;;;;;;;;;;;;;;276.8
32.292;72;0;;;;;;;;;;;;;;278.7
32.324;72;0;;;;;;;;;;;;;;284.0
32.356;72;0;;;;;;;;;;;;;;288.7
32.388;72;0;;;;;;;;;;;;;;292.0
32.421;72;0;;;;;;;;;;;;;;294.0
32.452;72;0;;;;;;;;;;;;;;297.7
32.483;72;0;;;;;;;;;;;;;;305.7
32.517;72;0;;;;;;;;;;;;;;309.1
32.564;72;0;;;;;;;;;;;;;;313.0
32.595;72;0;;;;;;;;;;;;;;315.2
32.628;72;0;;;;;;;;;;;;;;319.0
32.66;72;0;;;;;;;;;;;;;;323.9
32.691;72;0;;;;;;;;;;;;;;328.6
32.724;72;0;;;;;;;;;;;;;;334.7
32.756;72;0;;;;;;;;;;;;;;341.3
32.789;72;0;;;;;;;;;;;;;;345.1
32.819;72;0;;;;;;;;;;;;;;350.2
32.851;72;0;;;;;;;;;;;;;;361.2
32.884;72;0;;;;;;;;;;;;;;371.5
32.915;72;0;;;;;;;;;;;;;;376.0
32.948;72;0;;;;;;;;;;;;;;388.4
32.98;72;0;;;;;;;;;;;;;;398.7
33.011;72;0;;;;;;;;;;;;;;404.9
33.043;72;0;;;;;;;;;;;;;;413.8
33.075;72;0;;;;;;;;;;;;;;429.7
33.108;72;0;;;;;;;;;;;;;;445.9
33.155;72;0;;;;;;;;;;;;;;450.9
33.187;72;0;;;;;;;;;;;;;;455.3
33.22;72;0;;;;;;;;;;;;;;460.6
33.252;72;0;;;;;;;;;;;;;;462.2
33.284;72;0;;;;;;;;;;;;;;468.5
33.316;72;0;;;;;;;;;;;;;;469.2
33.348;72;0;;;;;;;;;;;;;;476.3
33.38;72;0;;;;;;;;;;;;;;478.6
33.412;72;0;;;;;;;;;;;;;;483.1
33.444;72;0;;;;;;;;;;;;;;484.2
33.476;72;0;;;;;;;;;;;;;;487.0
33.508;72;0;;;;;;;;;;;;;;487.3
33.54;72;0;;;;;;;;;;;;;;484.8
33.571;72;0;;;;;;;;;;;;;;492.8
33.604;72;0;;;;;;;;;;;;;;497.3
33.636;72;0;;;;;;;;;;;;;;499.5
33.668;72;0;;;;;;;;;;;;;;497.8
33.75;72;0;;;;;;;;;;;;;;501.1
33.762;72;0;;;;;;;;;;;;;;502.1
33.78;72;0;;;;;;;;;;;;;;505.7
33.812;72;0;;;;;;;;;;;;;;504.6
33.844;72;0;;;;;;;;;;;;;;505.2
33.876;72;0;;;;;;;;;;;;;;505.1
33.909;72;0;;;;;;;;;;;;;;509.3
33.94;72;0;;;;;;;;;;;;;;501.5
33.972;72;0;;;;;;;;;;;;;;499.8
34.004;72;0;;;;;;;;;;;;;;500.3
34.036;72;0;;;;;;;;;;;;;;498.6
34.068;72;0;;;;;;;;;;;;;;498.2
34.132;72;0;;;;;;;;;;;;;;495.3
34.164;72;1;271.8;209.5;-48.2;-30.5;-0.1508;-0.1271;0.377;-0.0333;-0.0217;0.3745;170.59;-17.23;13.7;494.4
34.196;72;0;;;;;;;;;;;;;;490.5
34.229;72;0;;;;;;;;;;;;;;486.1
34.276;72;0;;;;;;;;;;;;;;482.0
34.308;72;0;;;;;;;;;;;;;;478.7
34.319;72;0;;;;;;;;;;;;;;476.8
34.341;72;0;;;;;;;;;;;;;;470.6
34.372;72;0;;;;;;;;;;;;;;463.3
34.404;72;0;;;;;;;;;;;;;;459.9
34.437;72;1;292.5;337.8;-27.5;97.8;-0.0859;0.4073;0.388;-0.0194;0.0704;0.3815;-176.79;-10.51;9.58;459.9
34.469;72;1;284.2;343.8;-35.8;103.8;-0.1117;0.4323;0.383;-0.0251;0.0736;0.3754;-174.87;-5.98;7.19;455.6
34.532;72;1;283.8;348.0;-36.2;108.0;-0.1133;0.45;0.384;-0.0256;0.0766;0.3753;-173.8;-2.64;7.54;452.2
34.564;72;1;284.0;347.8;-36.0;107.8;-0.1125;0.449;0.382;-0.0252;0.0761;0.373;-169.99;-4.83;7.62;451.3
34.597;72;1;284.2;347.0;-35.8;107.0;-0.1117;0.4458;0.383;-0.0251;0.076;0.3749;-169.9;-4.87;8.0;445.3
34.629;72;1;283.5;344.2;-36.5;104.2;-0.1141;0.4344;0.39;-0.0261;0.0752;0.3815;-173.73;-5.0;8.5;434.4
34.66;72;1;284.8;340.0;-35.2;100.0;-0.1102;0.4167;0.391;-0.0253;0.0725;0.3834;-173.51;-5.07;8.87;425.6
34.692;72;1;289.2;336.5;-30.8;96.5;-0.0961;0.4021;0.391;-0.0221;0.0701;0.3839;-173.21;-4.98;8.11;420.5
34.725;72;1;292.2;331.0;-27.8;91.0;-0.0867;0.3792;0.39;-0.02;0.0661;0.3837;-172.87;-2.66;8.35;415.8
34.756;72;1;295.8;323.5;-24.2;83.5;-0.0758;0.3479;0.394;-0.0177;0.0613;0.3884;-175.05;-2.48;8.39;412.5
34.788;72;1;300.5;317.2;-19.5;77.2;-0.0609;0.3219;0.397;-0.0146;0.0572;0.3923;-175.89;4.31;9.29;410.0
34.82;72;0;;;;;;;;;;;;;;409.7
34.869;72;0;;;;;;;;;;;;;;407.0
34.888;72;0;;;;;;;;;;;;;;401.8
34.932;72;1;329.8;302.2;9.8;62.2;0.0305;0.2594;0.391;0.0071;0.0457;0.3886;-175.39;0.26;11.99;396.0
34.964;72;1;335.2;302.5;15.2;62.5;0.0477;0.2604;0.392;0.0111;0.0459;0.3896;-177.36;2.69;11.37;395.3
34.997;72;1;338.2;303.5;18.2;63.5;0.057;0.2646;0.393;0.0135;0.0468;0.3902;-177.06;-1.59;10.42;394.6
35.029;72;1;340.2;304.8;20.2;64.8;0.0633;0.2698;0.398;0.0152;0.048;0.3945;175.34;-4.1;9.76;389.1
35.061;72;1;340.8;307.0;20.8;67.0;0.0648;0.2792;0.403;0.0152;0.0502;0.3997;173.8;12.21;6.05;386.1
35.094;72;1;340.5;310.0;20.5;70.0;0.0641;0.2917;0.41;0.0152;0.0533;0.4067;171.37;14.08;3.57;382.9
35.125;72;1;340.2;313.0;20.2;73.0;0.0633;0.3042;0.405;0.0147;0.0547;0.4013;167.16;19.05;0.44;376.6
35.157;72;1;339.0;314.2;19.0;74.2;0.0594;0.3094;0.403;0.0137;0.0553;0.3987;165.98;16.03;-0.39;376.2
35.189;72;1;339.8;313.0;19.8;73.0;0.0617;0.3042;0.405;0.0146;0.0546;0.4006;165.43;8.05;0.38;373.9
35.22;72;1;341.2;311.5;21.2;71.5;0.0664;0.2979;0.399;0.0153;0.0526;0.3949;165.03;13.68;-0.37;371.0
35.253;72;1;342.5;310.2;22.5;70.2;0.0703;0.2927;0.396;0.0161;0.0514;0.3923;165.04;13.85;-0.76;371.1
35.285;72;1;344.0;310.8;24.0;70.8;0.075;0.2948;0.397;0.0174;0.0518;0.3929;165.5;8.73;-0.82;368.8
35.317;72;1;345.8;313.2;25.8;73.2;0.0805;0.3052;0.39;0.0182;0.0529;0.3859;169.78;13.09;-2.94;368.1
35.349;72;1;347.0;315.8;27.0;75.8;0.0844;0.3156;0.389;0.0195;0.0545;0.3851;167.57;3.15;-2.25;365.8
35.381;72;1;348.8;319.0;28.8;79.0;0.0898;0.3292;0.384;0.0201;0.0561;0.3794;170.49;10.13;-3.68;363.2
35.429;72;1;351.2;320.8;31.2;80.8;0.0977;0.3365;0.382;0.0222;0.0574;0.3774;-179.98;-0.05;-2.46;362.0
35.461;72;1;352.5;321.8;32.5;81.8;0.1016;0.3406;0.38;0.0229;0.0577;0.3753;176.65;1.58;-3.39;359.0
35.494;72;1;353.0;322.5;33.0;82.5;0.1031;0.3438;0.378;0.0233;0.0578;0.3731;176.09;-2.72;-3.75;355.2
35.525;72;0;;;;;;;;;;;;;;350.6
35.557;72;1;351.5;325.2;31.5;85.2;0.0984;0.3552;0.375;0.0215;0.0589;0.3701;164.46;10.42;-7.67;350.2
35.589;72;1;350.8;326.5;30.8;86.5;0.0961;0.3604;0.375;0.0209;0.0599;0.3698;169.04;12.87;-7.81;349.1
35.622;72;1;349.5;327.8;29.5;87.8;0.0922;0.3656;0.378;0.0203;0.0611;0.3722;168.92;8.15;-6.62;351.2
35.653;72;1;348.2;329.5;28.2;89.5;0.0883;0.3729;0.376;0.0198;0.0625;0.3707;179.09;-2.7;-4.39;348.6
35.685;72;1;348.0;330.5;28.0;90.5;0.0875;0.3771;0.38;0.0198;0.0635;0.3736;175.88;-2.13;-3.81;349.6
35.717;72;1;347.2;330.8;27.2;90.8;0.0852;0.3781;0.378;0.0191;0.0637;0.3726;-179.99;-0.05;-3.12;348.1
35.749;72;1;346.0;329.8;26.0;89.8;0.0813;0.374;0.381;0.0183;0.0633;0.3752;177.21;1.66;-3.43;347.6
35.782;72;1;344.8;328.8;24.8;88.8;0.0773;0.3698;0.378;0.0172;0.0623;0.3726;179.74;4.09;-3.82;346.4
35.813;72;1;344.2;327.5;24.2;87.5;0.0758;0.3646;0.378;0.017;0.0614;0.373;177.15;1.91;-3.09;342.1
35.845;72;1;344.0;326.5;24.0;86.5;0.075;0.3604;0.376;0.0167;0.0603;0.3702;180.0;0.01;-3.45;340.3
35.877;72;1;344.5;325.8;24.5;85.8;0.0766;0.3573;0.376;0.017;0.0597;0.3703;177.11;1.94;-4.11;340.5
35.909;72;1;344.5;325.2;24.5;85.2;0.0766;0.3552;0.375;0.017;0.0593;0.37;177.08;1.81;-4.78;341.7
35.941;72;1;344.8;325.5;24.8;85.5;0.0773;0.3563;0.375;0.0174;0.0592;0.37;171.12;-4.19;-4.16;340.9
35.99;72;1;343.8;326.2;23.8;86.2;0.0742;0.3594;0.373;0.0164;0.0597;0.3676;-179.99;-0.05;-4.45;339.8
36.021;72;1;343.2;326.5;23.2;86.5;0.0727;0.3604;0.373;0.016;0.0598;0.3676;177.21;1.95;-5.12;338.3
36.053;72;1;342.8;326.5;22.8;86.5;0.0711;0.3604;0.373;0.0157;0.0593;0.3677;164.11;1.28;-5.01;338.3
36.086;72;1;342.5;326.8;22.5;86.8;0.0703;0.3615;0.373;0.0153;0.0598;0.3681;170.27;7.37;-5.71;338.2
36.117;72;1;343.0;326.8;23.0;86.8;0.0719;0.3615;0.37;0.0157;0.0598;0.3652;-178.41;2.13;-5.46;337.6
36.149;72;1;343.0;326.2;23.0;86.2;0.0719;0.3594;0.374;0.0159;0.0599;0.3691;177.22;2.0;-6.18;333.8
36.181;72;1;343.2;325.8;23.2;85.8;0.0727;0.3573;0.372;0.0161;0.0593;0.3672;-179.99;-0.05;-5.13;333.3
36.213;72;1;343.2;325.2;23.2;85.2;0.0727;0.3552;0.372;0.0161;0.0591;0.3673;-176.56;0.68;-5.25;331.9
